X,Y,OBJECTID,DAMS00X020,DAM_NAME,OTHER_NAME,NIDID,LONGITUDE,LATITUDE,COUNTY,RIVER,CITY,OWN_NAME,OWN_TYPE,DAM_TYPE,PURPOSES,YR_COMPL,NID_HEIGHT,MAX_STOR,NORMAL_STO,SURF_AREA,DRAIN_AREA,HAZARD,STATE,SYMBOL
-101.083308646251282,33.456705670263403,1182,1182,WHITE RIVER DAM, ,TX02143,-101.0833,33.4567,CROSBY,WHITE RIVER,NONE,WHITE RIVER MUNICIPAL WATER DISTRICT,L,RE,C,1963,85,80000,31537,1477,172,H,TX,C
-97.435007740400039,33.456705839642929,1183,1183,CLEAR CREEK WS SCS SITE 35 DAM, ,TX00521,-97.435,33.4567,COOKE,GOLD HOLLOW CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1962,60,1146,52,11.4,3.12,L,TX,C
-86.668334860753504,33.460006310259566,1184,1184,LAKE PURDY DAM, ,AL01311,-86.66833,33.46,SHELBY,LITTLE CAHABA RIVER,ACTON EAST,BHAM MUN WATER SERV CORP, ,RE,SC,1964,55,26400,24000,0,0,H,AL,S
-86.543334821669234,33.460006314756164,1185,1185,YIELDING LAKE DAM, ,AL01334,-86.54333,33.46,SHELBY,BOB HOOD BRANCH,VANDIVER SOUTH,MILTON YIELDING, ,RE,R,1965,50,550,550,0,0,S,AL,R
-117.650012044354085,33.463004832177958,1186,1186,PALISADES RES, ,CA00843,-117.65,33.463,ORANGE,TR PRIMA DESCHECHA, ,SOUTH COAST WATER DISTRICT,U,ER,STODO,1963,146,0,147,6,0.03,H,CA,S
-84.783614283028072,33.465286373854127,1187,1187,BROWNS CREEK LAKE DAM,LAKE REDWINE DAM,GA05297,-84.78361,33.46528,COWETA,BROWNS CREEK,NEWNAN,"MATTOLA, JAMES V.",P,RE,R, ,49,4508,8046,289,0,H,GA,R
-86.758334869095307,33.466676280721359,1188,1188,BIRMINGHAM WATER SERVICE LAKE, ,AL01288,-86.75833,33.46667,JEFFERSON,TR-SHADES CREEK,CHEROKEE FOREST,BIRMINGHAM WATER SERVICE, ,RE,S,1948,58,407,363,0,0,H,AL,S
-86.335604766175692,33.466706324884029,1189,1189,CHEAHA CREEK W/S DAM SITE 5, ,AL00008,-86.3356,33.4667,TALLADEGA,NOT NAMED,MUNFORD,ANTHONY SARRO,P,RE,C,1968,76,5440,111,19,11.559375,S,AL,C
-97.865007821777454,33.468305821291828,1190,1190,AMON G CARTER DAM, ,TX00699,-97.865,33.4683,MONTAGUE,BIG SANDY CREEK,NONE,CITY OF BOWIE,L,RE,R,1956,71,58050,20050,1540,100,H,TX,R
-96.565007506749538,33.470005871487849,1191,1191,SISTER GROVE CREEK WS SCS SITE 21 DAM, ,TX02096,-96.565,33.47,GRAYSON,TR-WEST SISTER GROVE CREEK,NONE,UPPER ELM RED SWCD,L,RE,C,1960,52,852,178,22,1.32,L,TX,C
-97.436707732006639,33.471705823142678,1192,1192,CLEAR CREEK WS SCS SITE 34 DAM, ,TX00519,-97.4367,33.4717,COOKE,COONS CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPFD,1962,50,741,34,7.1,1.97,L,TX,C
-96.505007471244511,33.476705875939125,1193,1193,SISTER GROVE CREEK WS SCS SITE 32 DAM, ,TX02087,-96.505,33.4767,GRAYSON,EAST PRONG SISTER GROVE CREEK,NONE,UPPER ELM RED SWCD,L,RE,C,1959,50,1406,200,30,3.55,L,TX,C
-97.448307734762651,33.478305862137091,1194,1194,CLEAR CREEK WS SCS SITE 33 DAM, ,TX00522,-97.4483,33.4783,COOKE,FANNIN CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1962,59,952,52,8.7,2.78,L,TX,C
-96.568307528132891,33.485005903575988,1195,1195,SISTER GROVE CREEK WS SCS SITE 20 DAM, ,TX02097,-96.5683,33.485,GRAYSON,TR-WEST SISTER GROVE CREEK,NONE,UPPER ELM RED SWCD,L,RE,C,1960,56,805,183,22.4,1.41,L,TX,C
-84.054174104840442,33.486676377049626,1196,1196,DUGGAN LAKE DAM, ,GA03682,-84.05417,33.48667,HENRY,UNKNOWN, ,"DUGGAN, F. F.",P,RE,R,1975,68.4,795,695,25.3,203,L,GA,R
-91.175006109651392,33.491666133851055,1197,1197,PARADISE LAKE DAM, ,AR00980,-91.175,33.49166,CHICOT,MISSISSIPPI RIVER-OS,"GREENVILLE, MISS",SIMON ZIMMERMAN,P,RE,R,1953,40,10800,7200,0,0,L,AR,R
-84.760004307081616,33.49166638557034,1198,1198,CEDAR CREEK W/S STR # 9, ,GA04493,-84.76,33.49166,COWETA,UNKNOWN,WHITESBURG,WEST GEORGIA S & WCD,S,RE,R,1989,57,13570,4900,0,0,H,GA,R
-116.977011935692744,33.495004857375079,1199,1199,VAIL, ,CA00770,-116.977,33.495,RIVERSIDE,TEMECULA CREEK, ,RANCHO CALIF WATER DIST,U,VA,I,1949,152,0,51000,1078,306,H,CA,I
-117.587012028363858,33.498004811062195,1200,1200,TRAMPAS CANYON, ,CA01123,-117.587,33.498,ORANGE,TRAMPAS CANYON, ,"OGLEBAY NORTON INDUST SANDS,INC",P,ER,STODIIND,1975,183,0,5700,96,0.91,H,CA,S
-111.500010893420253,33.50000515865635,1201,1201,REACH 11 DETENTION DIKE 2, ,AZ82915,-111.5,33.5,MARICOPA,N/A,PHOENIX,DOI BR,F,RE,CSIR,1976,40,14600,14600,0,32,H,AZ,C
-111.500010893420253,33.50000515865635,1202,1202,REACH 11 DETENTION DIKE 4, ,AZ82917,-111.5,33.5,MARICOPA,N/A,PHOENIX,DOI BR,F,RE,CSIR,1976,40,11400,11400,0,21,H,AZ,C
-97.503307761769321,33.500005844824933,1203,1203,CLEAR CREEK WS SCS SITE 30 DAM, ,TX00731,-97.5033,33.5,MONTAGUE,TR-BINGHAM CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1962,50,448,54,10.5,1.16,L,TX,C
-97.525007748741828,33.501705835491521,1204,1204,CLEAR CREEK WS SCS SITE 29 DAM, ,TX00730,-97.525,33.5017,MONTAGUE,SOUTH BINGHAM CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1966,59,1303,95,27,3.02,L,TX,C
-86.678334837326034,33.511676285014225,1205,1205,DRUMMOND LAKE DAM, ,AL01530,-86.67833,33.51167,JEFFERSON,TRIB OF CAHABA R,THREE HOUSES,GARY DRUMMOND, ,RE,R,1975,86,2206,1914,0,0,H,AL,R
-82.001083480985287,33.512536453081509,1206,1206,RICHARD B. RUSSELL DAM,RICHARD B. RUSSELL LAKE,GA00068,-82.00108,33.51253,"ELBERT,GA/ABBEVILLE,SC",SAVANNAH RIVER,AUGUSTA,CESAS,F,CNPGRE,HCR,1986,195,1488166,1026200,26653,2890,H,GA,H
-97.415007747729078,33.513305841849373,1207,1207,CLEAR CREEK WS SCS SITE 43A DAM, ,TX00556,-97.415,33.5133,COOKE,BLOCKER CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1965,53,2964,175,34,7.12,L,TX,C
-88.490005377344232,33.516676225350494,1208,1208,JOHN C. STENNIS,COLUMBUS LAKE,MS03056,-88.49,33.51667,LOWNDES,TOMBIGBEE,COLUMBUS,CESAM,F,REPG,NR,1978,82,59483,59483,8910,4440,H,MS,N
-97.516707767369155,33.518305848284839,1209,1209,CLEAR CREEK WS SCS SITE 27A DAM, ,TX05808,-97.5167,33.5183,MONTAGUE,NORTH BINGHAM CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPFD,1982,50,428,46,13,1.15,L,TX,C
-97.538307743104454,33.520005838205499,1210,1210,CLEAR CREEK WS SCS SITE 27 DAM, ,TX00728,-97.5383,33.52,MONTAGUE,NORTH BINGHAM CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1962,57,506,83,13.5,1.15,L,TX,C
-84.279174178246407,33.520836402099668,1211,1211,SPIVEY LAKE DAM, ,GA04533,-84.27917,33.52083,HENRY,UNKNOWN, ,"LAKE SPIVEY CIVIC ASSOCIATION, INC.",P,RE,R,1957,47.1,13190,8137,465,7000,H,GA,R
-84.917504348404648,33.52250634220475,1212,1212,BANNING LAKES LIMITED NORTH LAKE DAM,PROPOSED BANNING LAKES LTD NORTH LAKE DAM,GA04459,-84.9175,33.5225,CARROLL,UNKNOWN,WHITEBURG,"MCGUKIN, MIKE",P,RE,R,1993,52.3,204,147,7,0,L,GA,R
-99.741708281968755,33.523305755951938,1213,1213,LAKE DAVIS DAM, ,TX01424,-99.7417,33.5233,KNOX,DUTCHMAN CREEK,NONE,EAGLE RANCH INC,P,RE,I,1959,32,19000,5395,0,0,S,TX,I
-84.934174345606195,33.525836388897091,1214,1214,PROPOSED H. C. SEATON RESERVOIR, ,GA05490,-84.93417,33.52583,CARROLL,SNAKE CREEK, ,CARROLL COUNTY WATER AUTHORITY,U,RE,R, ,65,22000,12000,650,0,H,GA,R
-97.37670770009484,33.530005866628933,1215,1215,CLEAR CREEK WS SCS SITE 45 DAM, ,TX00557,-97.3767,33.53,COOKE,WHEAT CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1962,51,2750,49,20.1,6.35,L,TX,C
-105.480009622084111,33.535005443084508,1216,1216,UPPER RIO HONDO SITE NO. 1 DAM,SALADO CREEK FLDW RTD STRUCTURE,NM00221,-105.48,33.535,LINCOLN,SALADO CR. & GYP SPRING CANYON,LINCOLN,UPPER RIO HONDO SOIL & WATER CONSERVATION DISTRICT,L,RE,D,1959,94,5526,0,20,122,S,NM,D
-101.691708755858073,33.535005628035471,1217,1217,MCMILLAN DAM, ,TX04027,-101.6917,33.535,LUBBOCK,DOUBLE MOUNTAIN FORK BRAZOS R,NONE,LUBBOCK COUNTY WCID NO 1,L,RE,R,1960,76,8280,4200,200,236,H,TX,R
-85.883304622317652,33.538306328661129,1218,1218,CHOCCOLOCCO CREEK W/S DAM SITE 15, ,AL01081,-85.8833,33.5383,TALLADEGA,NONE,SILVER RUN,DALE GARRETT,P,RE,C,1969,58,594,25,7,1.95,L,AL,C
-96.478307476671958,33.540005880494071,1219,1219,CHOCTAW CREEK WS SCS SITE 26 DAM, ,TX04461,-96.4783,33.54,GRAYSON,TR-MILL CREEK,NONE,CHOCTAW WATERSHED WID,L,RE,R,1978,54,1868,198,29,2.86,L,TX,R
-97.535007773823409,33.553305825834187,1220,1220,CLEAR CREEK WS SCS SITE 26 DAM, ,TX00727,-97.535,33.5533,MONTAGUE,TR-JIM WHITE HOLLOW,NONE,UPPER ELM RED SWCD,L,RE,CPD,1962,50,1289,87,26.7,3.25,L,TX,C
-97.011707618703412,33.553305849041749,1221,1221,LAKE KIOWA DAM, ,TX00536,-97.0117,33.5533,COOKE,INDIAN CREEK,NONE,LAKE KIOWA PROPERTY OWNERS ASSN INC,P,RE,R,1970,42,23520,7000,560,16.4,S,TX,R
-111.441680924843098,33.553335168412204,1222,1222,MORMON FLAT,CANYON LAKE,AZ10313,-111.44167,33.55333,MARICOPA,SALT RIVER, ,DOI BR,F,CNVA, ,1924,224,57852,57852,950,120,H,AZ, 
-85.511704536787079,33.556706358024194,1223,1223,DYNNE CREEK W/S DAM SITE 1, ,AL02288,-85.5117,33.5567,CLEBURNE,TR-DYNNE CREEK,BEASON MILL,ARLON SMITH & NOBLE LEE NOLEN,P,RE,C,1986,53,1068,109,12,3.209375,S,AL,C
-97.558307742063604,33.560005826349496,1224,1224,CLEAR CREEK WS SCS SITE 25 DAM, ,TX00726,-97.5583,33.56,MONTAGUE,JIM WHITE HOLLOW,NONE,UPPER ELM RED SWCD,L,RE,CPD,1962,58,438,47,9.3,1.15,L,TX,C
-112.032231025562481,33.562505141196198,1225,1225,DREAMY DRAW, ,AZ10006,-112.03222,33.5625,MARICOPA,DREAMY DRAW,PHOENIX,FLOOD CONTROL DISTRICT OF MARICOPA COUNTY,L,RE,C,1973,54.6,7770,0,27,1.3,H,AZ,C
-82.049103526369137,33.563906491480481,1226,1226,STEVENS CREEK, ,GA83003,-82.0491,33.5639,RICHMOND,SAVANNAH R,"AUGUSTA, GA",SOUTH CAROLINA ELECTRIC & GAS COMPANY,U,PG,H,1914,48,9300,8700,2200,7173,H,GA,H
-111.53890093656679,33.565285178332857,1227,1227,STEWART MOUNTAIN,SAGUARO LAKE,AZ10318,-111.53889,33.56528,MARICOPA,SALT RIVER,MESA,DOI BR,F,CNVA,ISH,1929,207,68800,68800,1264,121,H,AZ,I
-97.470007728023361,33.571705842638714,1228,1228,CLEAR CREEK WS SCS SITE 16 DAM, ,TX00553,-97.47,33.5717,COOKE,RIO BRANCH,NONE,UPPER ELM RED SWCD,L,RE,CPD,1970,54,947,50,11,2.76,L,TX,C
-96.453307471909369,33.573305917198553,1229,1229,CHOCTAW CREEK WS SCS SITE 29 DAM, ,TX04534,-96.4533,33.5733,GRAYSON,HESTAND CREEK,SOWELLS BLUFF,CHOCTAW WATERSHED WID,L,RE,R,1978,50,966,118,20,1.47,S,TX,R
-86.988334956389522,33.5733362933371,1230,1230,BAYVIEW LAKE, ,AL01256,-86.98833,33.57333,JEFFERSON,VILLAGE CREEK,WOODRUFF BRIDGE COMMUNITY,"T. C. I., US STEEL CO.", ,PG,S,1910,100,14200,12800,0,0,H,AL,S
-100.986708610414155,33.575005698879963,1231,1231,DUCK CREEK WS SCS SITE 7 DAM, ,TX01377,-100.9867,33.575,DICKENS,DOCKUM CREEK,NONE,DICKENS COUNTY WCID NO 1,L,RE,CP,1968,61,4712,200,33,11.5,L,TX,C
-85.025834392982333,33.575006379962836,1232,1232,PROPOSED MOORE LAKE DAM, ,GA04460,-85.02583,33.575,CARROLL,BUFFALO CREEK, ,"MOORE, W. B.",P,RE,R, ,50,900,660,33,0,L,GA,R
-85.025834392982333,33.575006379962836,1233,1233,MOORE, ,GA05316,-85.02583,33.575,CARROLL,BUFFALO CREEK,CARROLLTON,"MOORE, W. B.",P,RE,R,1993,51.9,66,900,33,0,L,GA,R
-97.62000777007357,33.576705846750606,1234,1234,DENTON CREEK WS SCS SITE 7B DAM, ,TX00718,-97.62,33.5767,MONTAGUE,JONES VALLEY,NONE,UPPER ELM RED SWCD,L,RE,CPD,1968,52,608,118,8.8,1.38,L,TX,C
-100.936708597295734,33.578305672211336,1235,1235,DUCK CREEK WS SCS SITE 5 DAM,BARROW LAKE,TX01382,-100.9367,33.5783,DICKENS,COTTONWOOD CREEK,NONE,DICKENS COUNTY WCID NO 1,L,RE,I,1969,71,7900,2249,148,21.85,L,TX,I
-97.560007783077566,33.57830582937828,1236,1236,CLEAR CREEK WS SCS SITE 24 DAM, ,TX00725,-97.56,33.5783,MONTAGUE,HALL BRANCH,NONE,UPPER ELM RED SWCD,L,RE,CPD,1962,56,400,61,10.8,1.14,L,TX,C
-85.753304573836701,33.580006363529527,1237,1237,CHOCCOLOCCO CREEK W/S DAM SITE 11,HILLABEE LAKE,AL00910,-85.7533,33.58,CALHOUN,HILLABEE CREEK,OXFORD,CITY OF ANNISTON AL,L,RE,CS,1971,75,13331,3401,35,16,H,AL,C
-97.641707806453411,33.581705856099489,1238,1238,DENTON CREEK WS SCS SITE 4C DAM, ,TX00747,-97.6417,33.5817,MONTAGUE,TR-MALLARD CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1972,54,444,76,11,1.08,L,TX,C
-97.576707758856756,33.585005830684061,1239,1239,CLEAR CREEK WS SCS SITE 23 DAM, ,TX00724,-97.5767,33.585,MONTAGUE,FANNIN BRANCH,NONE,UPPER ELM RED SWCD,L,RE,CPD,1962,58,797,138,23,1.68,L,TX,C
-117.072011952532904,33.587004869075159,1240,1240,ROBERT A SKINNER, ,CA00223,-117.072,33.587,RIVERSIDE,TUCALOTA CREEK, ,METROPOLITAN WATER DIST,U,ER,STORDON,1973,109,0,43800,860,51.5,H,CA,S
-96.518307520404349,33.593305909009274,1241,1241,CHOCTAW CREEK WS SCS SITE 17 DAM, ,TX02062,-96.5183,33.5933,GRAYSON,TR-CHOCTAW CREEK,NONE,CHOCTAW WATERSHED WID,L,RE,R,1972,50,1332,164,25,2.2,L,TX,R
-117.865012078305426,33.603004820834478,1242,1242,HARBOR VIEW, ,CA00830,-117.865,33.603,ORANGE,JASMINE GULCH, ,COUNTY OF ORANGE,L,ER,FC,1964,65,0,28,3,0.39,S,CA,F
-97.595007765310996,33.605005872967929,1243,1243,CLEAR CREEK WS SCS SITE 22 DAM, ,TX00723,-97.595,33.605,MONTAGUE,WILLAWALLA CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1965,56,1551,187,29,3.37,L,TX,C
-111.75001095721575,33.60639515427571,1244,1244,SUNRIDGE CANYON DAM (NO. 7), ,AZ00077,-111.75,33.60639,MARICOPA,TR-VERDE RIVER,FOUNTAIN HILLS,SUNCOR,P,RE,C,1972,56,233,0,9.2,1.6,H,AZ,C
-111.341680906691067,33.606675157337463,1245,1245,HORSE MESA,APACHE LAKE,AZ10311,-111.34167,33.60667,MARICOPA,SALT RIVER, ,DOI BR,F,CNVA, ,1926,305,245048,245048,2660,210,H,AZ, 
-87.063334981457047,33.606676283330231,1246,1246,MILLER STEAM PLANT ASH POND, ,AL01509,-87.06333,33.60667,JEFFERSON,TR-LOCUST FORK,BIRMINGPORT,ALABAMA POWER CO, ,RE,O,1977,158,9500,8500,0,0,L,AL,O
-84.799454318653758,33.607226404231497,1247,1247,BASKET CREEK NORTH LAKE DAM, ,GA05606,-84.79945,33.60722,DOUGLAS,BASKET CREEK, ,RIVER JUNCTION LANDS,P,RE,R,1994,64,0,2182,0,0,L,GA,R
-117.857012080338734,33.610004806312944,1248,1248,BIG CANYON, ,CA00891,-117.857,33.61,ORANGE,TR BIG CANYON CR, ,CITY OF NEWPORT BEACH,L,ER,STON,1959,65,0,600,22,0.04,H,CA,S
-117.84201209796278,33.620004827753682,1249,1249,SAN JOAQUIN RES, ,CA00853,-117.842,33.62,ORANGE,TR BONITA CREEK, ,IRVINE RANCH WATER DISTRICT,U,ER,STODON,1966,224,0,3036,50,0.35,H,CA,S
-111.747510977221097,33.621675167390976,1250,1250,NORTH HEIGHTS DAM (NO. 11), ,AZ00167,-111.7475,33.62167,MARICOPA,ASHBROOK WASH,FOUNTAIN HILLS,SUNCOR,P,RE,C,1976,59,304,0,14,2.12,H,AZ,C
-97.51500778294907,33.621705851146586,1251,1251,CLEAR CREEK WS SCS SITE 12 DAM, ,TX00720,-97.515,33.6217,MONTAGUE,TR-CLEAR CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1964,59,766,48,8.8,2.03,L,TX,C
-96.631707554935986,33.621705891540628,1252,1252,CHOCTAW CREEK WS SCS SITE 10A DAM,PICKERS LAKE,TX04531,-96.6317,33.6217,GRAYSON,TR-SAND CREEK,SHERMAN TEX,CHOCTAW WATERSHED WID,L,RE,R,1974,54,1490,251,30.3,1.6,H,TX,R
-117.667012063726375,33.623004824181152,1253,1253,EL TORO RES, ,CA00875,-117.667,33.623,ORANGE,TR OSO CREEK, ,EL TORO WATER DISTRICT,U,ER,I,1967,106,0,877,21,0.04,H,CA,I
-117.647012070157103,33.627004823989843,1254,1254,"MISSION VIEJO, LAKE", ,CA01122,-117.647,33.627,ORANGE,OSO CREEK, ,LAKE MISSION VIEJO ASSN INC,P,ER,R,1976,123,0,4300,150,3.6,H,CA,R
-83.526393934617545,33.627226446104466,1255,1255,MADISON RAW WATER RESERVOIR, ,GA05193,-83.52639,33.62722,MORGAN,UNKNOWN, ,CITY OF MADISON,L,RE,S,1989,54.6,508,243,20,0,L,GA,S
-117.575012042642754,33.633004850199313,1256,1256,PORTOLA, ,CA01183,-117.575,33.633,ORANGE,CANADA GOBERNADORA, ,SANTA MARGARITA WATER DIST,U,ER,I,1980,53,0,586,20,0.18,S,CA,I
-87.033334963704533,33.633336325081842,1257,1257,IMP NO.1, ,AL83454,-87.03333,33.63333,JEFFERSON, ,BESSIE JUNCTION,JIM WALTERS RESOURCES,P, ,T, ,100,250,0,0,0.08,L,AL,T
-87.033334963704533,33.633336325081842,1258,1258,IMP NO.2, ,AL83455,-87.03333,33.63333,JEFFERSON, ,BESSIE JUNCTION,JIM WALTERS RESOURCES,P, ,T, ,50,215,0,0,0.03,S,AL,T
-87.07000495806858,33.636676299473535,1259,1259,MILLER STEAM PLANT WATER STORAGE POND, ,AL01510,-87.07,33.63667,JEFFERSON,TR-LOCUST FORK,BIRMINGPORT,ALABAMA POWER COMPANY, ,REPG,S,1977,82,3900,2260,0,0,L,AL,S
-97.540007741897568,33.636705882202151,1260,1260,CLEAR CREEK WS SCS SITE 10 DAM, ,TX00760,-97.54,33.6367,MONTAGUE,DEEP BRANCH,NONE,UPPER ELM RED SWCD,L,RE,CPD,1963,53,436,28,6.5,1.17,L,TX,C
-117.568012057335181,33.63800486090765,1261,1261,DOVE CANYON, ,CA01248,-117.568,33.638,ORANGE,DOVE CREEK, ,DOVE CANYON COMPANY,P,ER,I,1989,88,0,415,16,0.96,S,CA,I
-87.03500497583515,33.638336287378131,1262,1262,BESSIE MINES-#3 IMPOUNDMENT, ,AL01525,-87.035,33.63833,JEFFERSON,TR-LOCUST FORK,WEST JEFFERSON,JIM WALTER RESOURCES INC, ,ER,O,1979,100,95,10,0,0,L,AL,O
-87.033404946956708,33.639706315660675,1263,1263,IMPOUNDMENT NO. 3, ,AL83456,-87.0334,33.6397,JEFFERSON, ,GRAYSVILLE,"JIM WALTER RESOURCES, INC.",P, , , ,80,0,0,0,0,S,AL, 
-87.185004973867919,33.640006294024552,1264,1264,RATTLESNAKE DAM, ,AL01622,-87.185,33.64,WALKER,TR-MULBERRY FORK,ALABAMA POWER PLANT,ALABAMA POWER COMPANY, ,RE,O,1979,145,3120,3120,0,0,S,AL,O
-86.616704847365511,33.641706306985995,1265,1265,BLUE EYE CREEK W/S DAM SITE 1, ,AL01075,-86.6167,33.6417,TALLADEGA,TR BLUE EYE CREEK,LINCOLN,J JONES,P,RE,C,1969,51,1830,42,15,5.290625,S,AL,C
-117.56201203527938,33.643004871482553,1266,1266,TRABUCO, ,CA01241,-117.562,33.643,ORANGE,TR DOVE CREEK, ,TRABUCO CANYON WATER DIST,U,ER,I,1984,108,0,138,5,0.05,S,CA,I
-100.901708572841471,33.645005706773105,1267,1267,DUCK CREEK WS SCS SITE 1 DAM, ,TX01384,-100.9017,33.645,DICKENS,DUCK CREEK,NONE,DICKENS COUNTY WCID NO 1,L,RE,C,1968,62,10750,634,79.4,20.49,S,TX,C
-96.358307459560777,33.645005918410469,1268,1268,VALLEY LAKE DAM,BRUSHY CREEK RESERVOIR,TX00418,-96.3583,33.645,FANNIN,BRUSHY CREEK,NONE,TU ELECTRIC,U,RE,C,1961,55,20000,16400,1080,8,H,TX,C
-84.917504354692866,33.646116391123641,1269,1269,TARA LAKE DAM,TREASURE LAKE DAM,GA00118,-84.9175,33.64611,CARROLL,AYER CREEK,VILLA RICA,"PLANTATION EQUITY GROUP, INC.",P,RE,R,1972,100,9401,6643,60,2342,H,GA,R
-117.795012077007641,33.648004821279649,1270,1270,SAND CANYON, ,CA00854,-117.795,33.648,ORANGE,SAND CANYON, ,IRVINE RANCH WATER DISTRICT,U,ER,I,1912,58,0,960,51,6.76,H,CA,I
-97.638307780121082,33.648305879727261,1271,1271,CLEAR CREEK WS SCS SITE 1A DAM, ,TX00750,-97.6383,33.6483,MONTAGUE,DYE CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1966,54,394,92,9,0.77,L,TX,C
-83.801944010183064,33.650006442948502,1272,1272,CORNISH CREEK RESERVOIR DAM, ,GA05174,-83.80194,33.65,NEWTON,CORNISH CREEK, ,NEWTON COUNTY WATER AUTHORITY,L,RE,S,1991,53.4,18400,12000,820,0,L,GA,S
-84.760834283928801,33.650286390288692,1273,1273,PROPOSED DDCWSA REUSE DAM, ,GA05627,-84.76083,33.65028,DOUGLAS,LITTLE BEAR CREEK, ,DOUGLAS COUNTY PUBLIC WORKS,U,RE,R, ,70,94,47,0,0,L,GA,R
-87.258335034415524,33.65167632492885,1274,1274,STRIP MINING IMPOUNDMENT DAM NO 1, ,AL01620,-87.25833,33.65167,WALKER,TR-THE NARROWS,PATTON,ALABAMA POWER COMPANY, ,RE,O,1970,108,541,541,0,0,S,AL,O
-96.13000742495862,33.651705930171353,1275,1275,LAKE BONHAM DAM, ,TX00402,-96.13,33.6517,FANNIN,TIMBER CREEK,NONE,BONHAM MUNICIPAL WATER AUTHORITY,L,RE,C,1969,59,28000,13000,1105,29,H,TX,C
-97.445007726854044,33.653305850650028,1276,1276,ELM FORK WS SCS SITE 3 DAM, ,TX00566,-97.445,33.6533,COOKE,GIBBONS BRANCH,NONE,UPPER ELM RED SWCD,L,RE,C,1955,51,1734,191,24,3.84,L,TX,C
-97.493307749264176,33.656705879296219,1277,1277,ELM FORK WS SCS SITE 5 DAM, ,TX00713,-97.4933,33.6567,MONTAGUE,ELM FORK TRINITY,NONE,UPPER ELM RED SWCD,L,RE,C,1956,60,6457,530,0,12.5,L,TX,C
-97.468307742704951,33.656705880043972,1278,1278,ELM FORK WS SCS SITE 2 DAM, ,TX00565,-97.4683,33.6567,COOKE,WALLER CREEK,NONE,UPPER ELM RED SWCD,L,RE,C,1954,53,1537,183,19.5,3.34,L,TX,C
-97.398307732424001,33.656705883034896,1279,1279,ELM FORK WS SCS SITE 19 DAM,LAKE MUENSTER,TX04747,-97.3983,33.6567,COOKE,BRUSHY ELM CREEK,"MUENSTER,TEX",UPPER ELM RED SWCD,L,RE,R,1960,65,11700,4700,20,6.0578125,H,TX,R
-84.923064330718518,33.657506393837309,1280,1280,LITTLE TREASURE LAKE DAM,FISHING LAKE DAM,GA02362,-84.92306,33.6575,CARROLL,UNKNOWN,VILLA RICA,FAIRFIELD PLANTATION PROPERTY OWNERS,P,RE,R,197,59,1310,936,39,281,U,GA,R
-117.632012040170437,33.658004850843618,1281,1281,UPPER OSO, ,CA01145,-117.632,33.658,ORANGE,OSO CREEK, ,SANTA MARGARITA WATER DIST,U,ER,STOSIRR,1979,142,0,3700,115,1.13,H,CA,S
-97.568307770738443,33.658305855619325,1282,1282,CLEAR CREEK WS SCS SITE 8 DAM, ,TX00758,-97.5683,33.6583,MONTAGUE,TR-CLEAR CREEK,NONE,UPPER ELM RED SWCD,L,RE,CPD,1965,60,376,34,3.7,0.94,L,TX,C
-97.303307715583841,33.658305867582868,1283,1283,ELM FORK WS SCS SITE 7C DAM, ,TX00573,-97.3033,33.6583,COOKE,DRY ELM CREEK,NONE,UPPER ELM RED SWCD,L,RE,CP,1962,52,4884,463,64,11.1,L,TX,C
-87.030004966438469,33.661676306974385,1284,1284,FLAT TOP MINE-#1 IMPOUNDMENT, ,AL01519,-87.03,33.66167,JEFFERSON,TR-LOCUST FORK,WEST JEFFERSON,JIM WALTER RESOURCES INC, ,ER,O,1979,75,35,5,0,0,L,AL,O
-82.201393561826492,33.661706513658018,1285,1285,THURMOND LAKE DAM,THURMOND LAKE,SC03350,-82.20139,33.6617,MCCORMICK,SAVANNAH RIVER, , , ,RE,H,1952,72,2900000,0,0,61440,H,SC,H
-84.041114098100934,33.663066450186889,1286,1286,WALKER LAKE DAM, ,GA01269,-84.04111,33.66306,ROCKDALE,UNKNOWN,CONYERS,"COWAN, ZAN",P,OT,R,195,69,170,123,14,0,H,GA,R
-98.778308076526201,33.663305810817761,1287,1287,LAKE KICKAPOO DAM, ,TX01010,-98.7783,33.6633,ARCHER,NORTH FORK LITTLE WICHITA RIV,NONE,CITY OF WICHITA FALLS,L,RE,C,1945,58,202000,106000,6200,0.43,H,TX,C
